title,Brand_Cleaned,Model_Cleaned,CPU_Cleaned,Generation_Cleaned,RAM_GB,Storage_Capacity_GB,Storage_Type,GPU_Tier,Is_Touchscreen,Condition_Cleaned,Location_Cleaned,Price_Cleaned
Lenovo ThinkPad X1 Carbon Gen 9 11th Core i5,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,159000.0
Lenovo ThinkPad X1 Carbon Gen 9 11th Core i5,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,149000.0
i7 DELL 11Gen Laptop 16GB,Dell,Standard / Other,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Other,110000.0
HP i5 6th Gen Laptop,Hp,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Other,69000.0
i5 DELL 8GEN 8GB Laptop,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Other,75000.0
HP i3 7th Gen Laptop,Hp,Standard / Other,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Kalutara,45000.0
Lenovo ThinkPad L13 Gen 4,Lenovo,Thinkpad,Other / Dual Core,13,4.0,256.0,SSD,Integrated,0,Used,Galle,145000.0
MSI Cyborg 15 A13UDX Gaming Laptop,Msi,Cyborg,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,225000.0
Dell Core i7 -10th Gen 32GB|512GB|Latitude Laptop,Dell,Latitude,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Colombo,119000.0
Lenovo Thinkpad T440,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,41000.0
Dell Latitude 7400 i5 Vpro 8th Gen 8GB RAM,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,75000.0
HP core 5 14Gen 8/512GB 15.6”FHD Display,Hp,Standard / Other,Other / Dual Core,14,4.0,256.0,SSD,Integrated,0,Used,Other,168000.0
​Asus Zenbook Pro Duo OLED Laptop,Asus,Zenbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,379000.0
ASUS ROG Strix Gaming Laptop,Asus,Rog,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,259999.0
Asus Vivobook M513U,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,198000.0
Apple Macbook Air,Apple,Macbook Air,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,135000.0
Grade A HP Elitebook 840 G7,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,112000.0
Grade A Used Latitude 5420,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,95000.0
HP Elite Book 840 G7 Core i7-10th GEN 16GB RAM 256GB NVME SSD (Used),Hp,Elite,Core i7,10,16.0,256.0,SSD,Integrated,0,Used,Colombo,140000.0
Dell Inspiron 3580 Laptop Pentium 5405U|8GB|128GB|500GB,Dell,Inspiron,Pentium,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,60000.0
Lenovo Ideapad S145-15 Iwl Laptop 5405U | 8GB|128GB,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,50000.0
Grade A Used HP Elitebook 840 G8,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,120000.0
Asus Celeron Laptop,Asus,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,31000.0
Lenovo IdeaPad Slim 3 15AMN8 AMD Ryzen 5 7520U,Lenovo,Ideapad,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,163000.0
HP 15s i5 11th Gen 16/512GB Brand new condition,Hp,15S,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,125000.0
Lenovo LOQ 15IRX9 Gaming Laptop,Lenovo,Loq,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,360000.0
Acer Aspire A15-51P i3 13th Gen Laptop,Acer,Aspire,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Gampaha,86990.0
HP 15s-FQ5XXX i3 12th GEN Laptop with Full Set box,Hp,15S,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Gampaha,77990.0
Dell Vostro 3520 i3 12th GEN Laptop,Dell,Vostro,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Gampaha,84990.0
AXL Celeron,Other,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,40500.0
(A1466),Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,67000.0
Apple MacBook 2017,Apple,Macbook,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Colombo,65500.0
Lenovo ideapad 3 i3 11th generation,Lenovo,Ideapad,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,85000.0
Dell Latitude E5470 Core i7 6600U Radeon R7 M360 2GB VGA,Dell,Latitude,Core i7,6,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,77990.0
Asus TUF F15 Core i5 11th Gen|512GB NVMe|RTX2050/4GB|16GB RAM,Asus,Tuf,Core i5,11,16.0,512.0,SSD,RTX 20-Series,0,Used,Colombo,205000.0
Lenovo IdeaPad i5 7th GEN,Lenovo,Ideapad,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,51500.0
Lenovo Ideapad,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,51500.0
Asus Expertbook,Asus,Expertbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,132500.0
MSI GL65 Leopard Core i5-9300H 9th Gen GTX 1650/4GB|8GB DDR4|512GB NVMe,Msi,Standard / Other,Core i5,9,8.0,512.0,SSD,GTX Series,0,Used,Colombo,146500.0
Modern 15 H AI C1MG,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,260500.0
MSI Modern 15 core i5-1235U 12th Gen|15.6” inch FHD|8GB DDR4 |512GB,Msi,Modern,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,136000.0
Apple MacBook Air M5 15.3 inch 16GB RAM 512 Storage,Apple,Macbook Air,Other / Dual Core,8,16.0,512.0,SSD,Integrated,0,Used,Kandy,500000.0
Lenovo ThinkPad L13 Yoga 16GB/256GB 360° Convertible,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,125000.0
Grade A Used HP Z Book G8,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,130000.0
Lenovo ThinkPad Core i5 10th Gen 16GB RAM 256GB NVMe Professional Laptop,Lenovo,Thinkpad,Core i5,10,16.0,256.0,SSD,Integrated,0,Used,Galle,75990.0
Lenovo i5 10th Gen 8GB RAM 128GB NVMe 1TB HDD NVIDIA MX330 Gaming Laptop,Lenovo,Standard / Other,Core i5,10,8.0,128.0,SSD,Other Dedicated,0,Used,Galle,84990.0
Dell Latitude 5420 I7 11th 16GB RAM Laptop,Dell,Latitude,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Gampaha,107990.0
Grade A Used Dell Precision 5540,Dell,Precision,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,115000.0
Grade A Used HP Elitebook 840 G5,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,82000.0
Ikmanin vikine,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,40000.0
Asus Sonic Master Laptop,Asus,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,55000.0
HP Elitebook X360 1040 G7 - i5 10th Gen 16GB RAM +256GB Nvme/ Laptop,Hp,Elitebook,Core i5,10,16.0,256.0,SSD,Integrated,1,Used,Colombo,119000.0
Acer Aspire 15 512GB SSD 8GB RAM i3 14th Gen Windows 11,Acer,Aspire,Core i3,14,8.0,512.0,SSD,Integrated,0,Used,Matara,150000.0
Lenovo Thinkpad E15 Ryzen 5 Pro 5625U 16GB RAM,Lenovo,Thinkpad,Ryzen 5,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,115000.0
DELL LATITUDE 8TH GEN LAPTOP,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,78000.0
Dell Latitude 5410 Intel Core I5 10th Gen 8GB RAM 256GB NVMe SSD,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,84900.0
DELL LATITUDE 6TH GEN LAPTOP,Dell,Latitude,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Colombo,65000.0
MacBook Pro 2012,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Anuradhapura,48000.0
HP Probook 430 GB,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Ratnapura,88000.0
TOSHIBA Used Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,35000.0
Acer Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,65000.0
Asus VivoBook K513E,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,155000.0
Apple MacBook 12-inch - 8GB / 256GB SSD,Apple,Macbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,75000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,225000.0
Dell G15 5521 Laptop,Dell,G15,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,275000.0
Lenovo Thinkpad X1 Carbon Gen 9,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,320000.0
Dell Core i7 -10th Gen 32GB|512GB Laptops Slim New,Dell,Standard / Other,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Colombo,119000.0
HP EliteBook 840 G8 – i5 11th Gen,Hp,Elitebook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,103000.0
Dell Latitude 7400 i7 8GB RAM 256GB SSD 08th Gen,Dell,Latitude,Core i7,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
HP ProBook 440 G6 – i5 8th Gen,Hp,Probook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,74500.0
Dell Latitude 5410 – i3 10th Gen,Dell,Latitude,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,70000.0
Dell Latitude 7480 i5 8GB RAM 256SSD 07th Gen,Dell,Latitude,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,68000.0
Dell Latitude 5490,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,55000.0
"Laptop 14"" FHD|i5 10th Gen|8GB RAM|256GB NVME|Dell Latitude 5410|Wi-Fi",Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Gampaha,86450.0
HP Elitebook New Logo Laptop i5 8TH GEN_8GB RAM 256GB SSD,Hp,Elitebook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,74400.0
"Dell Latitude 5500 15.6"" Inch _i5 8TH GEN 8GB RAM 256GB SSD",Dell,Latitude,Other / Dual Core,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75800.0
Dell Latitude 5420/ i7 11TH GEN 8GB RAM 256GB SSD,Dell,Latitude,Core i7,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,95900.0
"Laptop i5 10th Gen|8GB RAM|512GB NVME|Wi-Fi|15.6"" FHD - Dell Vostro 3410",Dell,Vostro,Core i5,10,8.0,512.0,SSD,Integrated,0,Used,Galle,95250.0
HP Probook 450 G3 i5 6th Gen Laptop,Hp,Probook,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Gampaha,42000.0
HP i5 11th Gen Laptop,Hp,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,65000.0
Dell Inspiron 3593 Core i3 10th Gen 256GB SSD + 1TB HDD,Dell,Inspiron,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Matara,76500.0
Dell i3 11 Gen Laptop,Dell,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Other,67000.0
Vivobook Asus Laptop,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,125500.0
Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,240000.0
service done,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,48000.0
Apple Macbook Pro,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Anuradhapura,150000.0
HP Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,41000.0
Acer i5 7th GEN Laptop,Acer,Standard / Other,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,50000.0
Lenovo i5 12th GEN Laptop,Lenovo,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,110000.0
Dell Latitude i7 11TH GEN 5420/8GB RAM 256GB SSD,Dell,Latitude,Core i7,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,95800.0
Apple MacBook Pro 2017,Apple,Macbook Pro,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Colombo,95000.0
A16 Wifi (128GB),Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,130000.0
A+ Grade Dell Latitude 7410 Core i7 -10th GEN 32GB RAM 512GB SSD Laptop,Dell,Latitude,Core i7,10,32.0,512.0,SSD,Integrated,0,Used,Colombo,119000.0
Dell Inspiron 3576 Core i3 8130U 8th GEN 15.6 inch FullHD 8GB RAM,Dell,Inspiron,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Kalutara,65000.0
Lenovo LOQ 15IAX9 RTX 4050 6GB Gaming Laptop,Lenovo,Loq,Other / Dual Core,8,4.0,256.0,SSD,RTX 40-Series,0,Used,Kandy,230000.0
HP Elitebook X360 830 G7 – Core I5 10TH Gen 16GB RAM 256GB Nvme,Hp,Elitebook,Core i5,10,16.0,256.0,SSD,Integrated,1,Used,Colombo,109000.0
Acer i3 11gen Laptop,Acer,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Gampaha,50000.0
Lenovo X1 Carbon i7 8th Gen,Lenovo,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,108000.0
Lenovo Thinkpad T495 Ryzen 5 with AMD graphic,Lenovo,Thinkpad,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,68000.0
Dell Inspiron i3 8th Gen,Dell,Inspiron,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,60000.0
Fujitsu Core i5–8th GEN 360 Rotatable Touch Screen 8GB RAM 256GB,Fujitsu,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,1,Used,Colombo,79990.0
Lenovo Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,22999.0
Acer Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,18999.0
Acer E15 Core i5 -Nvidia 130MX +8GB|512SSD Laptops,Acer,Standard / Other,Core i5,8,8.0,512.0,SSD,Other Dedicated,0,Used,Colombo,79500.0
Asus TUF Ryzen 5 -RTX 3050 16GB|512GB|Laptops Gaming,Asus,Tuf,Ryzen 5,8,8.0,256.0,SSD,RTX 30-Series,0,Used,Colombo,229000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,400000.0
Dell i7 Laptop 5th GEN,Dell,Standard / Other,Core i7,5,16.0,512.0,SSD,Integrated,0,Used,Colombo,35000.0
Sell Apple Macbook Pro,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,165000.0
Lenovo AMD A6 Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,51000.0
Apple MacBook Air M1 2020 8GB RAM 512GB SSD,Apple,Macbook Air,Apple M1,12,8.0,512.0,SSD,Integrated,0,Used,Kalutara,165000.0
Dell Latitude 5400 Laptop,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,48000.0
Acer I5 10th Gen Laptop,Acer,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Matara,80000.0
Dell i5 8Gen 8GB 256GB SSD 15.6”FHD Display,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Batticaloa,74000.0
Lenovo ThinkPad X1 Yoga 4th Gen | 8GB RAM,Lenovo,Thinkpad,Other / Dual Core,4,8.0,256.0,SSD,Integrated,1,Used,Colombo,120000.0
Acer Swift Lite 14,Acer,Swift,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,150000.0
Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Badulla,160000.0
Lenovo X390 Core I7 8th Gen / 16GB RAM 256GB NVME SSD Used Laptop,Lenovo,Standard / Other,Core i7,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,107000.0
HP i7 6th GEN Laptop,Hp,Standard / Other,Core i7,6,16.0,512.0,SSD,Integrated,0,Used,Colombo,64500.0
Hp Probook 645 G4 – Ryzen 7 / 8GB RAM 256GB NVME SSD Used Laptop,Hp,Probook,Ryzen 7,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,79000.0
Dell Latitude 5420 Intel Core I5 11rh Gen 8GB RAM 256GB NVME SSD,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,98000.0
Inspiron 3501 Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,33500.0
Vivobook Asus Laptop,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,150500.0
Dell Latitude,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,57500.0
Lenovo ThinkPad,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,35500.0
i7 8gen,Other,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Kalutara,75000.0
Dell Inspiron 15 (7548) - Core i7 / 16GB RAM 4GB VGA,Dell,Inspiron,Core i7,8,16.0,512.0,SSD,Other Dedicated,0,Used,Gampaha,45000.0
Asus Vivobook laptop,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,180000.0
HP i7 X360 Convertable Yoga Touch Screen 4 Hours Battery Laptop,Hp,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,1,Used,Kandy,49900.0
Dell Latitude 5320 i7 11th Gen 32GB RAM Laptop,Dell,Latitude,Core i7,11,32.0,512.0,SSD,Integrated,0,Used,Colombo,115000.0
Dell i7 11th GEN 16GB RAM 5420 Latitude Laptop,Dell,Latitude,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,105900.0
"Dell 15.6"" Inch i5 8TH GEN 16GB RAM 256GB SSD 5500",Dell,Standard / Other,Core i5,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,85500.0
Dell i7 8TH GEN 16GB RAM 256GB SSD 5400 Latitude Laptop,Dell,Latitude,Core i7,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,84700.0
Dell Latitude i5 6TH GEN 16GB RAM 256GB SSD,Dell,Latitude,Core i5,6,16.0,256.0,SSD,Integrated,0,Used,Colombo,68900.0
I5 7th Gen 12GB Ram 256SSD,Other,Standard / Other,Core i5,7,12.0,256.0,SSD,Integrated,0,Used,Colombo,60000.0
NVME 16GB RAM Lenovo ThinkPad T490 i7 8th GEN Laptop,Lenovo,Thinkpad,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,77900.0
Gaming Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,160000.0
Dell Latitude 3380,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,40000.0
HP ZBook Firefly 14 G7 Mobile Workstation,Hp,Zbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,105000.0
Dell Laptop JQHT2v3,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,47000.0
Dell i5 4th Gen Nvidia 2GB Graphics Laptop,Dell,Standard / Other,Core i5,4,8.0,256.0,SSD,Other Dedicated,0,Used,Other,42000.0
Asus Vivobook i7 7th Gen Gaming with Nvidia,Asus,Vivobook,Core i7,7,16.0,512.0,SSD,Other Dedicated,0,Used,Other,58000.0
core i7 12th Gen Latitude 5430 16GB 512GB NVME SSD touch Laptop,Other,Standard / Other,Core i7,12,16.0,512.0,SSD,Integrated,1,Used,Colombo,137500.0
HP PROBOOK 11 G2 LAPTOP,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,39500.0
Dell Latitude 5501-i5 9th Gen,Dell,Latitude,Core i5,9,8.0,256.0,SSD,Integrated,0,Used,Kandy,82000.0
Asus TUF A16 Gaming Laptop,Asus,Tuf,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Matara,350000.0
Dell Latitude i7 11th GEN 5420 8GB RAM 256GB SSD,Dell,Latitude,Core i7,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,95600.0
Dell Latitude 5430 Laptop,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,118000.0
Lenovo Chromebook,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,29999.0
HP 15S-DU1016TU Core i5 10210U–10th GEN 8GB RAM 256GB SSD,Hp,15S,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,87990.0
HP 250 G8 Core i3 1115G4–11th GEN 8GB RAM 256GB NVME,Hp,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,85000.0
Dell Latitude I5 10th,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,99000.0
Dell Inspiron 3501 Core i3 1115G4–11th GEN 4GB RAM 128GB SSD+1TB HDD,Dell,Inspiron,Core i3,11,4.0,128.0,SSD,Integrated,0,Used,Ratnapura,77990.0
Dell Core i5 6200U–6th GEN Radeon R5 M315 2GB 8GB RAM 256GB SSD,Dell,Standard / Other,Core i5,6,8.0,256.0,SSD,Other Dedicated,0,Used,Ratnapura,77990.0
HP 14-DQ1010NR Core i3 1005G1–10th GEN 8GB RAM 256GB SSD,Hp,Standard / Other,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,77990.0
Dell Vostro i5 6th Gen Laptop,Dell,Vostro,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Gampaha,36500.0
Ryzen 5 pro Thinkpad E14 with 1GB VGA Full HD IPS 14 inch,Other,Standard / Other,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,95000.0
Acer 12th GEN Intel,Acer,Standard / Other,Other / Dual Core,12,4.0,256.0,SSD,Integrated,0,Used,Colombo,115500.0
Dell Latitude E6440 I5 Laptop,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,46000.0
Apple Mac Mini M2 Pro with msi monitor,Apple,Standard / Other,Apple M2,13,16.0,512.0,SSD,Integrated,0,Used,Kandy,430000.0
HP Laptop I5 Core 13th Gen,Hp,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Kandy,235000.0
HP Probook 11 G2 Laptop,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,45000.0
Acer i3 Laptop,Acer,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,27000.0
Asus Vivobook 15,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,140000.0
Asus Vivobook 14 X1404VA,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,120000.0
Apple Macbook Pro,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,125000.0
Dell Laptop Core I7 6gen,Dell,Standard / Other,Core i7,6,16.0,512.0,SSD,Integrated,0,Used,Colombo,65000.0
Asus VivoBook X1504VA | 13th Gen Intel Core i3-1315U 8GB RAM,Asus,Vivobook,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,140000.0
Dell i5 11th Gen Touch Screen Preowned Laptop,Dell,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,1,Used,Colombo,115000.0
Acer Laptop i5 11th Gen,Acer,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Kalutara,90000.0
Acer Aspire 5 Laptop,Acer,Aspire,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,52500.0
Lenovo Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,125000.0
Asus Vivobook,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,145000.0
Dell i7 11TH GEN 5420-8GB RAM 256GB SSD,Dell,Standard / Other,Core i7,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,95800.0
"Dell 15.6"" Inch i5 8TH GEN 5500 8GB RAM 256GB SSD",Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75600.0
Dell i3 Laptop,Dell,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,62000.0
acer i5-10gen laptop,Acer,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,55000.0
Dell Latitude E5430 Core i5 3340M 4GB RAM 256GB HDD,Dell,Latitude,Core i5,3,4.0,256.0,HDD,Integrated,0,Used,Kalutara,47990.0
ASUS CELERON LAPTOP,Asus,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,32000.0
HP Laptop Core i5 8th Gen,Hp,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,40000.0
HP I3,Hp,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,155000.0
Acer ChromeBook Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,50000.0
MSI Modern 15 - Core i5 -12th +8GB|512GB|Laptops New,Msi,Modern,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,136500.0
Asus F556U Laptop Core i5 1TB HDD 8GB RAM,Asus,Standard / Other,Core i5,8,8.0,1024.0,HDD,Integrated,0,Used,Kalutara,50000.0
DELL I5 11 GEN 8GB RAM 256GB SSD,Dell,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,72490.0
